Accident ID,Date,Time,Column1,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause
f9393368,05-03-2024,03:41,"Beijing, China",-9.410362,-47.410882,Clear,Wet,4,9,Mechanical Failure
4e82b65c,08-07-2023,23:59,"Sydney, Australia",-52.263285,-128.080068,Fog,Under Construction,5,7,Reckless Driving
7891a349,09-02-2023,00:39,"São Paulo, Brazil",-71.873185,23.835324,Fog,Wet,2,1,Speeding
af580ed4,06-06-2024,03:00,"Paris, France",71.091203,-71.491356,Storm,Under Construction,2,0,Drunk Driving
326192ee,22-04-2023,18:49,"Mumbai, India",-69.198461,-172.501657,Snow,Wet,1,0,Reckless Driving
3de3513c,26-10-2024,17:39,"Berlin, Germany",23.149713,88.527136,Fog,Gravel,1,6,Drunk Driving
983090d8,09-02-2023,09:00,"Toronto, Canada",-15.988317,-115.664745,Clear,Under Construction,4,7,Reckless Driving
5da8fe76,24-02-2024,07:27,"New York, USA",-45.986282,51.335806,Snow,Gravel,3,1,Weather Conditions
d8d65aa9,01-09-2024,21:30,"Sydney, Australia",-36.141954,-118.149933,Clear,Wet,2,8,Weather Conditions
85786a41,14-02-2023,13:37,"Beijing, China",37.125953,178.052472,Fog,Dry,2,0,Mechanical Failure
e098b996,04-07-2024,07:22,"Berlin, Germany",24.687428,136.622168,Storm,Icy,5,6,Drunk Driving
ea7b4154,01-09-2023,23:52,"São Paulo, Brazil",47.055195,-51.240159,Storm,Gravel,5,7,Weather Conditions
fa6fcd4d,15-05-2024,07:40,"London, UK",21.690953,-128.367034,Storm,Icy,4,7,Drunk Driving
a46e3d71,25-08-2024,08:39,"Berlin, Germany",34.398028,-107.813707,Clear,Icy,1,7,Weather Conditions
a286e1df,11-04-2024,06:13,"Paris, France",39.028501,-15.011979,Fog,Under Construction,5,4,Speeding
76dca0b8,17-01-2024,06:02,"New York, USA",85.568306,138.985317,Fog,Dry,2,0,Speeding
4938dea7,20-09-2023,08:16,"New York, USA",28.991788,38.074776,Storm,Under Construction,3,4,Distracted Driving
80a4e849,29-07-2023,02:02,"New York, USA",86.117572,123.102163,Snow,Gravel,5,3,Drunk Driving
129e497f,01-06-2023,04:00,"New York, USA",3.295314,12.183889,Snow,Wet,1,4,Mechanical Failure
d7a673c4,20-06-2023,19:21,"Paris, France",36.933499,-35.321314,Clear,Dry,5,4,Weather Conditions
aba8b327,01-02-2023,21:32,"Paris, France",68.075159,177.789991,Rain,Gravel,2,9,Mechanical Failure
55505173,05-07-2024,18:27,"Toronto, Canada",-67.917952,-172.257135,Rain,Gravel,2,3,Weather Conditions
bc56ae7a,15-05-2023,05:35,"Sydney, Australia",-67.457894,141.023704,Fog,Under Construction,5,7,Speeding
0ed21553,18-09-2024,09:01,"Beijing, China",-35.18011,-42.265254,Storm,Gravel,5,10,Mechanical Failure
b340dfb2,23-12-2024,11:17,"Beijing, China",-69.332521,9.303648,Fog,Under Construction,5,8,Distracted Driving
3e866798,29-08-2024,21:28,"Berlin, Germany",7.864734,4.620296,Storm,Wet,1,4,Mechanical Failure
ebd94688,06-06-2023,12:05,"São Paulo, Brazil",-64.187174,-43.37767,Rain,Wet,2,9,Mechanical Failure
9e1fff77,01-09-2023,09:58,"Paris, France",-11.304462,27.976321,Fog,Gravel,4,5,Drunk Driving
186ee3ba,13-03-2023,05:02,"Mumbai, India",70.256986,-77.166686,Snow,Icy,2,1,Drunk Driving
decdebc2,16-12-2024,12:49,"Mumbai, India",-70.8987,-26.726402,Rain,Under Construction,3,4,Distracted Driving
0e78d3d5,18-12-2023,15:00,"Beijing, China",55.959111,34.408485,Hail,Gravel,1,10,Drunk Driving
587dcc61,13-12-2023,03:59,"New York, USA",-27.256313,94.229401,Snow,Under Construction,1,3,Reckless Driving
7c2eaf5d,13-09-2024,17:26,"London, UK",-15.675782,-101.371518,Rain,Wet,1,1,Weather Conditions
f4b3b507,19-02-2023,02:47,"Toronto, Canada",59.932851,119.8319,Clear,Under Construction,5,9,Drunk Driving
49e8fc3a,20-09-2024,23:50,"Berlin, Germany",-6.593798,37.532614,Storm,Under Construction,2,8,Distracted Driving
f9e7204a,28-07-2024,21:03,"Beijing, China",8.519604,-73.027876,Hail,Under Construction,4,1,Distracted Driving
b5a64272,24-05-2024,23:46,"Mumbai, India",-31.685746,79.707333,Storm,Icy,4,7,Distracted Driving
c18dbd9e,27-10-2023,08:40,"Sydney, Australia",-22.045862,43.789843,Storm,Icy,2,1,Weather Conditions
edeb9696,04-02-2023,14:03,"Paris, France",62.967278,20.778128,Clear,Under Construction,5,5,Drunk Driving
c69b88b5,18-09-2023,01:11,"Mumbai, India",-57.941925,44.584256,Fog,Gravel,2,2,Drunk Driving
f2e0869e,13-09-2024,08:12,"Paris, France",4.097113,-44.721447,Fog,Icy,3,10,Speeding
8d4dbbd1,06-07-2023,15:08,"Paris, France",74.658619,31.759984,Fog,Icy,2,2,Distracted Driving
1a092a8e,14-10-2024,06:18,"Toronto, Canada",-78.499326,68.514129,Snow,Icy,2,1,Mechanical Failure
ea7098e0,01-01-2024,16:26,"Sydney, Australia",32.465316,-167.224617,Snow,Gravel,5,3,Drunk Driving
4bf1fc03,20-09-2023,17:18,"New York, USA",57.441111,104.003065,Clear,Wet,4,4,Reckless Driving
cba0c943,02-04-2023,03:38,"Paris, France",62.73983,-59.628038,Snow,Snowy,1,8,Drunk Driving
46feeeae,08-07-2024,05:33,"London, UK",-88.462838,56.397067,Snow,Snowy,3,8,Distracted Driving
59139c66,25-02-2024,03:31,"Tokyo, Japan",-59.252078,157.521717,Clear,Wet,3,7,Drunk Driving
a8bfa23b,04-02-2023,22:53,"New York, USA",65.349686,140.037623,Hail,Icy,4,7,Reckless Driving
8b13a805,11-01-2023,21:47,"Toronto, Canada",-8.083434,22.724551,Storm,Snowy,1,9,Mechanical Failure
687bcd1f,23-07-2024,05:34,"Mumbai, India",61.589932,142.670256,Rain,Gravel,3,3,Speeding
cc5351f3,27-03-2024,22:10,"Berlin, Germany",11.664275,84.0437,Clear,Under Construction,4,4,Distracted Driving
239cb42c,18-06-2024,08:03,"Sydney, Australia",63.110383,151.465552,Snow,Wet,3,3,Drunk Driving
eff8c606,23-06-2024,23:16,"São Paulo, Brazil",-67.52893,-27.43026,Clear,Under Construction,3,6,Reckless Driving
1c5f4c51,29-04-2023,01:50,"London, UK",41.012573,-147.673029,Hail,Wet,3,4,Reckless Driving
d2cc5935,15-03-2024,19:20,"Toronto, Canada",61.26583,-3.39396,Rain,Gravel,5,8,Reckless Driving
c8a1f696,09-05-2023,05:29,"Sydney, Australia",68.18624,157.47251,Storm,Wet,5,10,Distracted Driving
de397091,20-08-2023,22:28,"Sydney, Australia",31.945913,-36.084305,Storm,Wet,5,3,Mechanical Failure
294cc49a,02-03-2023,22:03,"Sydney, Australia",-48.670883,-110.727825,Fog,Dry,3,0,Weather Conditions
7077f138,17-10-2024,19:51,"New York, USA",-86.899662,17.130217,Storm,Icy,1,1,Drunk Driving
3d04e364,24-10-2024,16:27,"Berlin, Germany",16.736728,79.320413,Rain,Wet,4,7,Reckless Driving
7e4eaba4,28-10-2024,22:59,"Toronto, Canada",-23.331746,146.651622,Fog,Under Construction,3,8,Reckless Driving
7e564d5d,17-09-2024,00:15,"Tokyo, Japan",-61.295748,12.895949,Storm,Wet,2,9,Weather Conditions
95210d52,01-02-2023,05:48,"São Paulo, Brazil",47.184099,-18.729919,Storm,Snowy,4,8,Weather Conditions
481b220e,23-03-2024,03:43,"Toronto, Canada",86.770632,-47.386095,Hail,Dry,2,7,Distracted Driving
befde164,14-10-2024,14:53,"Mumbai, India",82.576965,102.488488,Fog,Wet,3,8,Speeding
d6861dd7,29-06-2023,23:13,"Mumbai, India",-47.664699,119.785653,Clear,Under Construction,4,8,Drunk Driving
4231e5b3,17-04-2023,05:08,"Toronto, Canada",14.275678,-75.2735,Rain,Icy,2,9,Mechanical Failure
92b4f927,23-02-2024,19:56,"Sydney, Australia",-25.004693,117.598866,Clear,Wet,4,1,Drunk Driving
46d0c51c,20-03-2023,03:55,"Toronto, Canada",40.315505,-121.95271,Snow,Wet,4,10,Reckless Driving
a636f7e2,10-09-2024,18:11,"Tokyo, Japan",-34.891956,130.243075,Clear,Under Construction,1,5,Reckless Driving
6dc19c25,20-07-2024,03:40,"London, UK",5.215204,153.067339,Storm,Dry,2,9,Distracted Driving
0904a453,03-11-2024,06:04,"São Paulo, Brazil",50.59899,-83.18038,Snow,Dry,5,10,Speeding
1b463544,06-04-2023,00:37,"New York, USA",-72.69679,107.898806,Rain,Gravel,3,5,Distracted Driving
2685686,31-08-2024,19:49,"Berlin, Germany",42.984195,-169.184651,Hail,Wet,2,7,Distracted Driving
45a04cae,13-02-2023,21:31,"São Paulo, Brazil",-2.641355,172.936752,Rain,Under Construction,1,5,Reckless Driving
916dfa92,01-08-2024,01:28,"Tokyo, Japan",-3.42161,-95.455716,Snow,Icy,5,8,Drunk Driving
3785cdab,05-09-2023,21:31,"Sydney, Australia",-31.782021,-149.706339,Clear,Snowy,4,3,Drunk Driving
19b7673c,11-12-2023,18:48,"New York, USA",68.218431,131.690387,Rain,Wet,5,7,Mechanical Failure
1dc41284,21-03-2024,02:17,"Toronto, Canada",8.660069,18.202091,Hail,Snowy,4,10,Mechanical Failure
a8e0c680,07-05-2024,22:41,"Paris, France",76.032464,133.567661,Clear,Icy,2,10,Drunk Driving
e60b1ecb,20-07-2024,19:06,"Tokyo, Japan",-13.210997,39.955808,Clear,Snowy,5,5,Distracted Driving
1ad5cd45,13-11-2023,16:38,"Toronto, Canada",31.810398,-3.754176,Clear,Dry,5,9,Distracted Driving
aacca135,10-06-2023,12:18,"Paris, France",-5.647211,140.54716,Fog,Under Construction,3,2,Distracted Driving
ba66a061,28-05-2023,10:37,"Tokyo, Japan",45.951082,-75.610974,Hail,Snowy,4,7,Speeding
c0507f90,28-01-2024,16:36,"Mumbai, India",83.714558,-24.029691,Fog,Under Construction,2,8,Reckless Driving
df4f3d76,24-02-2023,08:46,"Beijing, China",-8.607135,-123.128864,Clear,Snowy,1,3,Distracted Driving
7f3b5c0d,21-02-2023,06:01,"Tokyo, Japan",79.230153,-70.778092,Storm,Under Construction,4,10,Drunk Driving
a1b417b3,14-05-2023,15:36,"New York, USA",68.478571,-65.13188,Hail,Gravel,3,2,Mechanical Failure
be6b1d8a,16-09-2024,09:31,"São Paulo, Brazil",-33.342793,30.216655,Storm,Gravel,1,7,Distracted Driving
2df9314a,17-11-2024,10:49,"Berlin, Germany",43.799694,138.144825,Hail,Dry,2,10,Distracted Driving
e533cb1f,12-05-2023,20:57,"Tokyo, Japan",68.577866,172.90467,Storm,Under Construction,3,6,Speeding
ac3f0328,17-01-2024,23:09,"São Paulo, Brazil",-60.905794,3.134202,Snow,Dry,4,7,Distracted Driving
8d313013,08-01-2024,20:12,"New York, USA",-28.542573,-86.210079,Fog,Icy,2,5,Weather Conditions
954045f2,24-10-2024,06:36,"Toronto, Canada",-1.885441,74.214425,Fog,Icy,4,9,Mechanical Failure
af82bcde,19-11-2023,18:32,"Berlin, Germany",-70.364744,-67.414962,Hail,Icy,4,2,Distracted Driving
a96737ce,08-05-2023,00:12,"Toronto, Canada",60.782966,56.256076,Storm,Icy,2,5,Speeding
a8229b55,19-07-2024,13:23,"London, UK",37.656129,-37.912601,Snow,Gravel,3,0,Mechanical Failure
e73d3a63,26-01-2023,09:06,"New York, USA",64.167386,-65.668632,Rain,Wet,4,4,Reckless Driving
180c413f,06-01-2023,21:59,"São Paulo, Brazil",-81.958257,95.272368,Rain,Gravel,4,6,Drunk Driving
b39b1daa,18-10-2023,15:30,"Sydney, Australia",13.382219,-53.633974,Clear,Gravel,5,1,Mechanical Failure
565ecd26,13-08-2024,20:41,"London, UK",-29.746811,105.290201,Storm,Dry,5,0,Distracted Driving
28f6d1ac,02-11-2024,22:24,"Mumbai, India",14.623612,-87.539309,Rain,Gravel,2,5,Reckless Driving
f3383b9e,19-01-2024,22:28,"New York, USA",22.379837,36.963203,Snow,Icy,1,8,Reckless Driving
80817992,22-09-2023,18:54,"Paris, France",-9.774911,104.967149,Clear,Wet,4,4,Speeding
0666bb1b,20-11-2023,05:32,"London, UK",-33.283428,60.699302,Hail,Wet,3,6,Reckless Driving
ed3927b7,25-06-2023,05:02,"Beijing, China",25.193155,-17.926492,Storm,Gravel,3,5,Weather Conditions
65bd6963,09-03-2024,19:38,"Paris, France",52.095129,-124.41937,Snow,Gravel,3,3,Speeding
6b47fae7,10-11-2024,08:56,"Berlin, Germany",-9.901256,-144.838708,Rain,Dry,5,10,Drunk Driving
d1f8525f,25-05-2024,20:28,"London, UK",29.048183,-104.972124,Hail,Under Construction,3,8,Weather Conditions
367fb736,08-06-2023,21:35,"Mumbai, India",27.03214,-39.816203,Snow,Gravel,2,3,Reckless Driving
d5524643,11-07-2023,02:42,"São Paulo, Brazil",43.368104,-160.611507,Clear,Under Construction,5,6,Weather Conditions
c7629da7,20-05-2024,20:30,"London, UK",0.491254,175.402054,Clear,Wet,2,3,Mechanical Failure
dd57e69b,05-03-2023,00:43,"Beijing, China",48.289439,-99.041195,Snow,Gravel,1,8,Mechanical Failure
b6316417,25-01-2024,18:48,"Tokyo, Japan",-59.074711,117.700635,Rain,Wet,1,3,Mechanical Failure
3d040e83,18-03-2024,00:37,"Beijing, China",-59.490152,159.233089,Storm,Snowy,2,1,Drunk Driving
3e53e89e,25-05-2024,08:34,"Tokyo, Japan",-88.175155,123.485925,Snow,Under Construction,3,0,Distracted Driving
44445ce5,17-06-2024,18:17,"Berlin, Germany",-38.358594,26.330263,Rain,Icy,1,9,Reckless Driving
41a55308,12-02-2024,19:42,"New York, USA",20.045461,92.488005,Clear,Under Construction,2,0,Reckless Driving
24ad8972,11-11-2023,06:09,"Berlin, Germany",-23.013799,-51.900351,Storm,Snowy,4,2,Speeding
d7ebee8e,11-08-2024,12:29,"Berlin, Germany",63.06361,-104.280675,Clear,Under Construction,3,6,Mechanical Failure
162fe96e,10-01-2023,22:12,"Sydney, Australia",-30.9674,-86.639868,Hail,Gravel,4,1,Mechanical Failure
78757b98,03-10-2024,11:38,"London, UK",-21.291759,-31.765797,Rain,Gravel,4,4,Distracted Driving
6dfe45f0,09-04-2024,10:06,"Mumbai, India",-59.041994,-157.105298,Snow,Snowy,4,7,Weather Conditions
4d01536a,09-01-2024,23:38,"Mumbai, India",15.498686,-36.693567,Rain,Dry,1,10,Weather Conditions
1437023,01-10-2023,04:27,"Beijing, China",61.534606,-39.237435,Fog,Snowy,5,6,Speeding
29d4f464,01-02-2023,15:10,"Toronto, Canada",-68.097514,-35.325284,Clear,Gravel,1,6,Weather Conditions
ee38e929,12-12-2023,10:24,"Tokyo, Japan",87.216338,-177.443888,Clear,Icy,5,9,Distracted Driving
c4b8040c,05-03-2023,14:58,"Mumbai, India",-39.549744,-11.169448,Hail,Under Construction,1,1,Reckless Driving
cab7cb56,15-11-2023,17:30,"London, UK",-2.608885,13.464159,Hail,Snowy,3,5,Distracted Driving
a4d36010,02-03-2024,03:13,"Tokyo, Japan",-68.957745,-155.176962,Snow,Dry,5,10,Reckless Driving
453ed0f3,22-07-2024,11:04,"Sydney, Australia",66.092105,35.684353,Storm,Dry,2,2,Distracted Driving
ce76d16e,11-04-2024,04:21,"New York, USA",-82.014336,167.49486,Hail,Wet,4,10,Speeding
b42be992,25-08-2023,01:31,"Beijing, China",78.403046,-145.819572,Snow,Under Construction,4,7,Mechanical Failure
4eff1a09,31-01-2023,15:10,"Paris, France",-60.843658,-63.613475,Fog,Icy,3,4,Speeding
4c07c64f,07-06-2023,19:44,"Beijing, China",79.116546,84.719488,Hail,Snowy,2,6,Distracted Driving
76ce5b97,17-03-2024,23:30,"Beijing, China",-56.530637,37.560612,Fog,Dry,4,4,Distracted Driving
ee384ec9,05-12-2024,08:07,"São Paulo, Brazil",11.975314,0.953957,Rain,Gravel,4,2,Distracted Driving
8bab46f7,05-12-2023,21:24,"Sydney, Australia",-62.111115,1.741552,Fog,Wet,1,0,Distracted Driving
7aaf8cf5,21-06-2024,17:47,"São Paulo, Brazil",-46.768175,-24.76621,Fog,Under Construction,3,4,Drunk Driving
9b8b084a,07-09-2024,14:50,"Tokyo, Japan",24.972738,-37.516893,Fog,Dry,3,7,Speeding
457497a7,21-08-2023,14:26,"Tokyo, Japan",-64.443828,-46.997791,Hail,Icy,4,6,Mechanical Failure
05eda3f1,16-08-2023,15:17,"Beijing, China",-78.907418,179.362165,Rain,Gravel,2,3,Mechanical Failure
34a27bf4,24-05-2024,00:48,"Beijing, China",-33.636221,135.348432,Snow,Under Construction,4,2,Drunk Driving
27ccdaa7,07-01-2024,02:39,"Paris, France",-0.59203,-72.963287,Hail,Wet,3,7,Reckless Driving
ea5db9db,10-06-2024,10:08,"Tokyo, Japan",-67.709003,165.02448,Hail,Gravel,2,9,Drunk Driving
a9fb1bfa,25-08-2024,15:23,"New York, USA",61.74489,-45.019163,Storm,Under Construction,4,2,Distracted Driving
9f45c106,05-02-2023,04:09,"Berlin, Germany",-72.493854,-34.017006,Rain,Icy,1,4,Reckless Driving
a5d83098,01-06-2024,20:38,"Mumbai, India",31.564244,-83.861852,Storm,Dry,1,6,Reckless Driving
ed4d714d,10-05-2024,11:56,"São Paulo, Brazil",13.652286,-144.826557,Snow,Dry,2,6,Reckless Driving
bb9fc3d6,16-11-2024,16:20,"Beijing, China",43.91905,114.27405,Snow,Snowy,1,6,Mechanical Failure
e478b57d,03-09-2023,08:23,"Toronto, Canada",-12.220422,-71.988666,Clear,Under Construction,5,10,Speeding
73d91f4b,07-02-2024,22:26,"Berlin, Germany",69.595104,95.884475,Storm,Wet,2,6,Weather Conditions
312cab2b,18-05-2023,13:56,"Sydney, Australia",-3.086001,145.949923,Hail,Icy,4,0,Reckless Driving
371b13f0,20-11-2023,13:56,"Mumbai, India",-89.159867,-161.30569,Hail,Gravel,2,3,Weather Conditions
31463158,25-05-2024,23:51,"Beijing, China",12.070052,-3.644726,Storm,Snowy,1,4,Weather Conditions
aa4db6a6,10-11-2024,23:18,"São Paulo, Brazil",-34.991282,-103.811485,Storm,Snowy,5,1,Reckless Driving
c883f16e,24-06-2024,02:03,"London, UK",53.107756,88.502297,Snow,Icy,2,7,Distracted Driving
528308b8,01-09-2024,13:23,"Berlin, Germany",66.919601,-1.919694,Rain,Gravel,3,0,Distracted Driving
297b9e47,02-12-2024,02:28,"Toronto, Canada",-13.751798,48.29127,Snow,Gravel,5,5,Speeding
64f0a994,14-07-2024,21:07,"Mumbai, India",-11.917614,-118.040589,Rain,Dry,5,1,Drunk Driving
10eee7ac,11-03-2024,21:32,"New York, USA",-51.944484,-126.752741,Hail,Gravel,4,8,Reckless Driving
162e52f5,24-08-2024,14:53,"Mumbai, India",85.502849,98.185549,Clear,Snowy,2,3,Mechanical Failure
22a1aa64,19-09-2023,18:09,"Toronto, Canada",12.069323,124.933217,Snow,Under Construction,4,4,Drunk Driving
96a94704,20-02-2024,17:52,"London, UK",-14.283583,-105.417369,Clear,Icy,2,10,Mechanical Failure
b95f8020,11-06-2024,03:55,"Berlin, Germany",66.062271,-29.462526,Fog,Under Construction,5,3,Drunk Driving
84d6343c,18-08-2024,15:09,"London, UK",40.65205,148.848216,Storm,Wet,1,3,Weather Conditions
6cb99798,11-02-2023,17:27,"London, UK",53.35393,63.952106,Rain,Wet,1,0,Mechanical Failure
682e79dc,03-10-2024,23:51,"Sydney, Australia",-49.653238,70.703956,Fog,Under Construction,2,8,Reckless Driving
44dc5493,07-06-2024,03:16,"Beijing, China",-17.395547,139.527307,Snow,Dry,4,10,Reckless Driving
6fd30228,16-12-2024,12:48,"São Paulo, Brazil",-65.323689,-86.123973,Clear,Wet,3,2,Reckless Driving
75cd0173,02-07-2023,12:10,"Sydney, Australia",16.071047,113.067287,Storm,Gravel,5,1,Reckless Driving
efcca76a,03-09-2024,01:50,"Mumbai, India",21.276204,41.496037,Clear,Gravel,5,7,Distracted Driving
a826b833,10-07-2023,15:32,"Berlin, Germany",-12.795774,-50.872026,Fog,Under Construction,4,1,Mechanical Failure
bb188c56,29-10-2023,06:19,"Berlin, Germany",-26.235336,26.488176,Snow,Dry,2,4,Weather Conditions
187fa570,04-03-2023,05:10,"London, UK",44.520315,20.749252,Clear,Wet,5,7,Drunk Driving
a3d73408,05-07-2023,00:01,"Tokyo, Japan",72.449058,-3.26992,Fog,Dry,5,7,Weather Conditions
d80b3de8,11-02-2023,22:38,"London, UK",87.730706,-24.283585,Storm,Dry,1,7,Mechanical Failure
7eccbab1,25-03-2024,08:48,"Paris, France",-89.490712,-117.504014,Snow,Under Construction,1,2,Reckless Driving
7a9ee87a,10-05-2024,08:49,"Toronto, Canada",-71.739056,-95.923317,Hail,Icy,4,7,Speeding
5618609e,06-02-2024,22:29,"London, UK",-27.232219,171.253722,Fog,Dry,5,2,Drunk Driving
0b23836c,12-10-2023,02:12,"Toronto, Canada",-86.303514,170.326215,Snow,Gravel,3,6,Drunk Driving
e6fa65ec,05-05-2023,10:11,"London, UK",79.49795,74.720361,Rain,Wet,4,5,Mechanical Failure
2bf0a10f,22-06-2023,03:57,"Berlin, Germany",89.546135,-149.695363,Storm,Dry,3,0,Reckless Driving
1db8a611,06-10-2023,07:42,"Berlin, Germany",23.39093,-59.928107,Snow,Dry,1,6,Drunk Driving
8cd43dd2,22-02-2023,06:57,"New York, USA",-34.504678,42.866898,Snow,Gravel,2,2,Reckless Driving
32ffaaf6,10-05-2024,01:36,"London, UK",68.948787,64.156715,Storm,Icy,5,9,Mechanical Failure
69b1f097,06-06-2024,06:40,"Paris, France",6.425258,-166.684888,Rain,Snowy,5,0,Speeding
b6be6563,02-04-2023,16:20,"London, UK",-68.007803,99.591247,Rain,Under Construction,3,4,Reckless Driving
a88c4906,12-10-2024,07:17,"London, UK",-20.863261,-9.604959,Hail,Dry,5,4,Speeding
e31132cb,29-06-2023,00:50,"Berlin, Germany",30.164291,50.364679,Hail,Wet,4,9,Reckless Driving
877b1ca6,13-12-2024,04:36,"Toronto, Canada",-14.518313,-41.590715,Fog,Dry,5,7,Drunk Driving
2b4466ee,04-09-2023,09:53,"Sydney, Australia",35.936709,121.294682,Storm,Snowy,3,2,Reckless Driving
6e4915e6,28-03-2023,11:45,"Berlin, Germany",62.831171,-148.666238,Fog,Under Construction,4,6,Speeding
b1bf8fef,12-12-2024,10:48,"Mumbai, India",81.799884,-141.94229,Storm,Dry,4,8,Weather Conditions
c53fba9a,20-09-2023,02:25,"Mumbai, India",-60.102748,44.825243,Rain,Dry,4,6,Drunk Driving
e9e5482c,27-05-2023,01:21,"Beijing, China",79.127511,-165.984743,Snow,Dry,2,5,Drunk Driving
3b2f204c,02-09-2023,13:47,"Toronto, Canada",25.177469,-134.860674,Clear,Wet,4,8,Reckless Driving
7ccd5449,11-04-2023,03:40,"São Paulo, Brazil",-50.374818,-171.079093,Rain,Wet,5,10,Reckless Driving
2753b405,01-07-2023,02:02,"Toronto, Canada",-64.594075,54.27828,Fog,Under Construction,3,4,Mechanical Failure
167e902c,03-01-2023,13:23,"Paris, France",49.367997,-167.77056,Hail,Dry,1,0,Mechanical Failure
13279b9d,23-11-2023,20:07,"Tokyo, Japan",67.213388,8.233021,Fog,Icy,1,1,Drunk Driving
91163256,29-07-2024,16:45,"Paris, France",46.072039,89.774064,Snow,Icy,4,10,Mechanical Failure
3fcb6921,08-08-2024,08:32,"London, UK",-8.446875,-30.216254,Snow,Dry,2,4,Distracted Driving
9ab6bcb8,24-07-2023,19:14,"London, UK",74.500346,-40.774431,Fog,Dry,2,3,Mechanical Failure
82902c03,09-06-2024,11:15,"Mumbai, India",15.807603,-154.66176,Snow,Snowy,5,4,Weather Conditions
faa7ed0f,08-06-2024,13:35,"New York, USA",29.968513,18.39196,Hail,Dry,4,7,Weather Conditions
10bd5270,08-11-2023,19:34,"Sydney, Australia",-36.076033,-14.298806,Storm,Under Construction,3,0,Distracted Driving
6ce72747,01-02-2024,10:26,"São Paulo, Brazil",10.390768,162.008804,Rain,Dry,4,8,Distracted Driving
7fef8c5e,01-02-2024,17:30,"Toronto, Canada",-47.268748,-11.856519,Rain,Under Construction,1,2,Reckless Driving
5b7d3eda,22-12-2024,03:47,"Berlin, Germany",-65.324825,100.039021,Storm,Snowy,2,0,Drunk Driving
99dd0d77,22-02-2023,13:47,"Paris, France",34.649949,-66.116525,Fog,Wet,2,7,Drunk Driving
57839b69,10-08-2024,20:59,"Toronto, Canada",-86.606005,-146.950737,Hail,Wet,1,1,Weather Conditions
eea491b2,20-06-2023,15:46,"Beijing, China",-31.65692,-96.231981,Fog,Icy,2,5,Drunk Driving
29eeb8f9,05-04-2024,16:04,"London, UK",2.925999,-127.947769,Hail,Dry,3,6,Mechanical Failure
48db9c2b,14-06-2023,21:46,"Sydney, Australia",-35.577026,94.286848,Clear,Under Construction,1,6,Distracted Driving
4bc397c7,18-01-2023,23:02,"London, UK",68.556591,9.54196,Rain,Dry,5,10,Distracted Driving
30bd47ff,19-06-2023,00:49,"Paris, France",76.526467,-107.50115,Clear,Snowy,2,9,Speeding
